Time (msec),AFCorrection,AFLearning,AFR,LOAD,RPM,Knock,FineLearnKnock,IAM,IgnitionTotalTiming,IDC,AIT,Boost,Manifold Relative Pressure (Corrected) (psi),MAF,Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Vehicle Speed (mph)
1352318,0,2.34,20.56,0.17,1707,0,0,1,32,1.11,138,3.19,-10.74,4.75,1.4,6.67,17
1352385,0,2.34,20.56,0.17,1734,0,0,1,32,1.12,138,3.34,-10.59,4.75,1.4,6.67,17
1352451,0,2.34,20.56,0.17,1732,0,0,1,32,1.1,138,3.34,-10.59,4.75,1.4,6.67,17
1352523,0,2.34,20.56,0.17,1710,0,0,1,31.5,1.09,138,3.34,-10.59,4.81,1.42,6.67,17
1352587,0,2.34,20.56,0.17,1731,0,0,1,31.5,1.1,138,3.34,-10.59,4.81,1.42,6.67,17
1352654,0,2.34,20.56,0.17,1738,0,0,1,31,1.1,138,3.34,-10.59,4.84,1.4,6.67,17
1352719,0,2.34,20.56,0.17,1711,0,0,1,30.5,1.09,138,3.34,-10.59,4.78,1.4,6.67,17
1352787,0,2.34,20.56,0.17,1714,0,0,1,30.5,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1352855,0,2.34,20.56,0.17,1718,0,0,1,30,1.11,138,3.34,-10.59,4.81,1.4,6.67,17
1352920,0,2.34,20.56,0.17,1710,0,0,1,30,1.1,138,3.34,-10.59,4.78,1.4,6.67,17
1352989,0,2.34,20.56,0.17,1698,0,0,1,29.5,1.1,138,3.34,-10.59,4.78,1.4,6.67,17
1353055,0,2.34,20.56,0.17,1712,0,0,1,29.5,1.1,138,3.34,-10.59,4.75,1.4,6.67,17
1353122,0,2.34,20.56,0.17,1712,0,0,1,29,1.1,138,3.34,-10.59,4.81,1.4,6.67,17
1353190,0,2.34,20.56,0.17,1701,0,0,1,28.5,1.1,138,3.34,-10.59,4.84,1.42,6.67,17
1353256,0,2.34,20.56,0.17,1716,0,0,1,28.5,1.09,138,3.34,-10.59,4.84,1.42,6.67,17
1353323,0,2.34,20.56,0.17,1721,0,0,1,28.5,1.09,138,3.34,-10.59,4.78,1.42,6.67,17
1353391,0,2.34,20.56,0.17,1712,0,0,1,28,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1353457,0,2.34,20.56,0.17,1714,0,0,1,28,1.09,138,3.34,-10.59,4.81,1.42,6.67,17
1353523,0,2.34,20.56,0.17,1721,0,0,1,27.5,1.09,138,3.34,-10.59,4.87,1.42,6.67,17
1353591,0,2.34,20.56,0.17,1715,0,0,1,27,1.1,138,3.34,-10.59,4.81,1.42,6.67,17
1353658,0,2.34,20.56,0.17,1699,0,0,1,27,1.09,138,3.34,-10.59,4.84,1.42,6.67,17
1353725,0,2.34,20.56,0.17,1701,0,0,1,26.5,1.1,138,3.34,-10.59,4.81,1.42,6.67,17
1353792,0,2.34,20.56,0.17,1706,0,0,1,26.5,1.1,138,3.34,-10.59,4.75,1.4,6.67,17
1353859,0,2.34,20.56,0.17,1700,0,0,1,26,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1353928,0,2.34,20.56,0.17,1695,0,0,1,26,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1353993,0,2.34,20.56,0.17,1710,0,0,1,26,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1354061,0,2.34,20.56,0.17,1717,0,0,1,25.5,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1354127,0,2.34,20.56,0.17,1708,0,0,1,25,1.08,138,3.34,-10.59,4.75,1.4,6.67,17
1354191,0,2.34,20.56,0.17,1703,0,0,1,25,1.08,138,3.34,-10.59,4.81,1.4,6.67,17
1354262,0,2.34,20.56,0.17,1711,0,0,1,24.5,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1354331,0,2.34,20.56,0.17,1706,0,0,1,24.5,1.1,138,3.34,-10.59,4.81,1.4,6.67,17
1354396,0,2.34,20.56,0.17,1696,0,0,1,24,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1354459,0,2.34,20.56,0.17,1688,0,0,1,23.5,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1354529,0,2.34,20.56,0.17,1701,0,0,1,23.5,1.1,138,3.34,-10.59,4.75,1.4,6.67,17
1354599,0,2.34,20.56,0.17,1697,0,0,1,23,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1354662,0,2.34,20.56,0.17,1698,0,0,1,23,1.08,138,3.34,-10.59,4.81,1.4,6.67,17
1354729,0,2.34,20.56,0.17,1701,0,0,1,23,1.08,138,3.34,-10.59,4.81,1.42,6.67,17
1354797,0,2.34,20.56,0.17,1709,0,0,1,22.5,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1354863,0,2.34,20.56,0.17,1698,0,0,1,22,1.08,138,3.34,-10.59,4.75,1.4,6.67,17
1354930,0,2.34,20.56,0.17,1698,0,0,1,22,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1354998,0,2.34,20.56,0.17,1695,0,0,1,22,1.09,138,3.34,-10.59,4.75,1.4,6.67,17
1355065,0,2.34,20.56,0.17,1696,0,0,1,22,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1355130,0,2.34,20.56,0.17,1685,0,0,1,21.5,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1355197,0,2.34,20.56,0.17,1686,0,0,1,21.5,1.09,138,3.34,-10.59,4.81,1.4,6.67,17
1355265,0,2.34,20.56,0.17,1702,0,0,1,22,1.08,138,3.34,-10.59,4.78,1.4,6.67,17
1355338,0,2.34,20.56,0.17,1695,0,0,1,22,1.08,138,3.34,-10.59,4.75,1.4,6.67,17
1355399,0,2.34,20.56,0.17,1687,0,0,1,22,1.07,138,3.34,-10.59,4.75,1.4,6.67,17
1355466,0,2.34,20.56,0.17,1688,0,0,1,22,1.07,138,3.34,-10.59,4.75,1.4,6.67,17
1355534,0,2.34,20.56,0.17,1683,0,0,1,21.5,1.08,138,3.34,-10.59,4.75,1.4,6.67,17
1355600,0,2.34,20.56,0.18,1661,0,0,1,21.5,1.07,138,3.34,-10.59,4.75,1.4,6.67,17
1355667,0,2.34,20.56,0.18,1655,0,0,1,21,1.07,138,3.34,-10.59,4.81,1.4,6.67,17
1355735,0,2.34,20.56,0.18,1657,0,0,1,21,1.07,138,3.34,-10.59,4.75,1.4,6.67,17
1355802,0,2.34,20.56,0.18,1662,0,0,1,21.5,1.06,138,3.34,-10.59,4.7,1.4,6.27,17
1355870,0,2.34,20.56,0.18,1654,0,0,1,21,1.05,138,3.34,-10.59,4.65,1.4,6.27,17
1355936,0,2.34,20.56,0.17,1650,0,0,1,21,1.05,138,3.34,-10.59,4.6,1.38,6.27,17
1356002,0,2.34,20.56,0.17,1636,0,0,1,21,1.05,138,3.34,-10.59,4.54,1.38,6.27,17
1356070,0,2.34,20.56,0.17,1627,0,0,1,20.5,1.05,138,3.34,-10.59,4.54,1.38,6.27,17
1356137,0,2.34,20.56,0.17,1624,0,0,1,20.5,1.05,138,3.34,-10.59,4.54,1.38,6.27,17
1356203,0,2.34,20.56,0.17,1634,0,0,1,20.5,1.04,138,3.34,-10.59,4.54,1.4,6.27,17
1356274,0,2.34,20.56,0.17,1630,0,0,1,20.5,1.04,138,3.34,-10.59,4.6,1.38,6.27,17
1356337,0,2.34,20.56,0.17,1627,0,0,1,20.5,1.04,138,3.34,-10.59,4.54,1.38,6.27,17
1356405,0,2.34,20.56,0.17,1606,0,0,1,20,1.03,138,3.34,-10.59,4.57,1.38,6.27,17
1356470,0,2.34,20.56,0.18,1598,0,0,1,20,1.03,138,3.34,-10.59,4.6,1.38,6.27,17
1356540,0,2.34,20.56,0.18,1616,0,0,1,20.5,1.03,138,3.34,-10.59,4.6,1.4,6.27,17
1356605,0,2.34,20.56,0.18,1608,0,0,1,20,1.02,138,3.34,-10.59,4.65,1.38,6.27,17
1356673,0,2.34,20.56,0.18,1605,0,0,1,20,1.03,138,3.34,-10.59,4.6,1.4,6.27,17
1356745,0,2.34,20.56,0.18,1602,0,0,1,20,1.03,138,3.34,-10.59,4.57,1.38,6.27,17
1356806,0,2.34,20.56,0.18,1602,0,0,1,20,1.03,138,3.34,-10.59,4.54,1.38,6.27,17
1356872,0,2.34,20.56,0.18,1604,0,0,1,20,1.02,138,3.34,-10.59,4.6,1.38,6.27,16
1356940,0,2.34,20.56,0.18,1604,0,0,1,20,1.02,138,3.34,-10.59,4.6,1.38,6.27,16
1357007,0,2.34,20.56,0.18,1600,0,0,1,20,1.03,138,3.34,-10.59,4.54,1.38,6.27,16
1357074,0,2.34,20.56,0.18,1595,0,0,1,20,1.03,138,3.34,-10.59,4.54,1.38,6.27,16
1357140,0,2.34,20.56,0.18,1589,0,0,1,20,1.02,138,3.34,-10.59,4.54,1.38,6.27,16
1357207,0,2.34,20.56,0.18,1602,0,0,1,20,1.02,138,3.34,-10.59,4.54,1.38,6.27,16
1357275,0,2.34,20.56,0.18,1604,0,0,1,20,1.02,138,3.34,-10.59,4.54,1.38,6.27,16
1357342,0,2.34,20.56,0.18,1592,0,0,1,20,1.03,138,3.34,-10.59,4.49,1.38,6.27,16
1357411,0,2.34,20.56,0.17,1586,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1357478,0,2.34,20.56,0.17,1598,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1357542,0,2.34,20.56,0.17,1599,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1357612,0,2.34,20.56,0.17,1588,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1357676,0,2.34,20.56,0.17,1582,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1357743,0,2.34,20.56,0.17,1590,0,0,1,20,1.02,138,3.34,-10.59,4.46,1.38,6.27,16
1357811,0,2.34,20.56,0.17,1604,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1357877,0,2.34,20.56,0.17,1596,0,0,1,20,1.01,138,3.34,-10.59,4.49,1.38,6.27,16
1357945,0,2.34,20.56,0.17,1582,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1358012,0,2.34,20.56,0.17,1594,0,0,1,20,1.03,138,3.34,-10.59,4.49,1.38,6.27,16
1358078,0,2.34,20.56,0.17,1601,0,0,1,20,1.01,138,3.34,-10.59,4.44,1.38,6.27,16
1358145,0,2.34,20.56,0.17,1586,0,0,1,20,1.01,138,3.34,-10.59,4.49,1.38,6.27,16
1358218,0,2.34,20.56,0.17,1582,0,0,1,20,1.02,138,3.34,-10.59,4.46,1.38,6.27,16
1358282,0,2.34,20.56,0.17,1591,0,0,1,20,1.02,138,3.34,-10.59,4.44,1.38,6.27,16
1358347,0,2.34,20.56,0.17,1577,0,0,1,20,1.01,138,3.34,-10.59,4.46,1.38,6.27,16
1358413,0,2.34,20.56,0.17,1586,0,0,1,20,1.01,138,3.34,-10.59,4.49,1.38,6.27,16
1358480,0,2.34,20.56,0.17,1594,0,0,1,20,1.01,138,3.34,-10.59,4.44,1.38,6.27,16
1358550,0,2.34,20.56,0.17,1579,0,0,1,20,1.02,138,3.34,-10.59,4.49,1.38,6.27,16
1358615,0,2.34,20.56,0.17,1572,0,0,1,20,1.01,138,3.34,-10.59,4.44,1.38,6.27,16
1358682,0,2.34,20.56,0.17,1582,0,0,1,20,1.01,138,3.34,-10.59,4.46,1.38,6.27,16
1358749,0,2.34,20.56,0.17,1580,0,0,1,20,1,138,3.34,-10.59,4.38,1.36,6.27,16
1358818,0,2.34,20.56,0.17,1567,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.38,6.27,16
1358879,0,2.34,20.56,0.17,1574,0,0,1,20,1.02,138,3.34,-10.59,4.38,1.36,6.27,16
1358945,0,2.34,20.56,0.17,1586,0,0,1,20,1.01,138,3.34,-10.59,4.38,1.38,6.27,16
1359018,0,2.34,20.56,0.17,1581,0,0,1,20,1,138,3.34,-10.59,4.36,1.36,6.27,16
1359087,0,2.34,20.56,0.17,1567,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.36,6.27,16
1359152,0,2.34,20.56,0.17,1567,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.36,6.27,16
1359218,0,2.34,20.56,0.17,1581,0,0,1,20,1,138,3.34,-10.59,4.38,1.38,6.27,16
1359286,0,2.34,20.56,0.17,1577,0,0,1,20,1,138,3.34,-10.59,4.38,1.38,6.27,16
1359351,0,2.34,20.56,0.17,1560,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.38,6.27,16
1359419,0,2.34,20.56,0.17,1561,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.36,6.27,16
1359487,0,2.34,20.56,0.17,1581,0,0,1,20,1.01,138,3.34,-10.59,4.33,1.36,6.27,16
1359552,0,2.34,20.56,0.17,1581,0,0,1,20,1,138,3.34,-10.59,4.38,1.36,6.27,16
1359620,0,2.34,20.56,0.17,1556,0,0,1,19.5,1,138,3.34,-10.59,4.38,1.38,6.27,16
1359692,0,2.34,20.56,0.17,1560,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.36,6.27,16
1359753,0,2.34,20.56,0.17,1586,0,0,1,20,1.01,138,3.34,-10.59,4.38,1.38,6.27,16
1359820,0,2.34,20.56,0.17,1578,0,0,1,20,1,138,3.34,-10.59,4.38,1.36,6.27,16
1359887,0,2.34,20.56,0.17,1554,0,0,1,19.5,1,138,3.34,-10.59,4.44,1.38,6.27,16
1359953,0,2.34,20.56,0.17,1562,0,0,1,19.5,1.01,138,3.34,-10.59,4.41,1.36,6.27,16
1360021,0,2.34,20.56,0.17,1584,0,0,1,20,1.01,138,3.34,-10.59,4.38,1.38,6.27,16
1360089,0,2.34,20.56,0.17,1570,0,0,1,20,0.99,138,3.34,-10.59,4.41,1.38,6.27,16
1360158,0,2.34,20.56,0.17,1550,0,0,1,19.5,1,138,3.34,-10.59,4.44,1.38,6.27,16
1360222,0,2.34,20.56,0.17,1563,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.36,6.27,16
1360292,0,2.34,20.56,0.17,1574,0,0,1,20,1,138,3.34,-10.59,4.36,1.36,6.27,16
1360356,0,2.34,20.56,0.17,1564,0,0,1,19.5,0.99,138,3.34,-10.59,4.36,1.36,6.27,16
1360421,0,2.34,20.56,0.17,1555,0,0,1,19.5,1,138,3.34,-10.59,4.38,1.38,6.27,16
1360490,0,2.34,20.56,0.17,1556,0,0,1,19.5,1,138,3.34,-10.59,4.38,1.36,6.27,16
1360556,0,2.34,20.56,0.17,1562,0,0,1,19.5,0.99,138,3.34,-10.59,4.36,1.38,6.27,16
1360623,0,2.34,20.56,0.17,1564,0,0,1,19.5,1,138,3.34,-10.59,4.38,1.36,6.27,16
1360692,0,2.34,20.56,0.17,1559,0,0,1,19.5,1.01,138,3.34,-10.59,4.38,1.38,6.27,16
1360761,0,2.34,20.56,0.17,1555,0,0,1,19.5,1,138,3.34,-10.59,4.41,1.36,6.27,16
1360825,0,2.34,20.56,0.17,1561,0,0,1,19.5,0.99,138,3.34,-10.59,4.44,1.38,6.27,16
1360893,0,2.34,20.56,0.17,1567,0,0,1,19.5,1,138,3.34,-10.59,4.44,1.38,6.27,16
1360960,0,2.34,20.56,0.17,1557,0,0,1,19.5,1,138,3.34,-10.59,4.38,1.36,6.27,16
1361027,0,2.34,20.56,0.17,1551,0,0,1,19.5,1,138,3.34,-10.59,4.33,1.36,6.27,16
1361092,0,2.34,20.56,0.17,1555,0,0,1,19.5,0.99,138,3.34,-10.59,4.36,1.36,6.27,16
1361159,0,2.34,20.56,0.17,1557,0,0,1,19.5,0.99,138,3.34,-10.59,4.33,1.36,6.27,16
1361226,0,2.34,20.56,0.17,1553,0,0,1,19.5,1,138,3.34,-10.59,4.33,1.36,6.27,16
1361294,0,2.34,20.56,0.17,1552,0,0,1,19.5,1,138,3.34,-10.59,4.29,1.36,6.27,16
1361360,0,2.34,20.56,0.17,1549,0,0,1,19.5,0.98,138,3.34,-10.59,4.29,1.36,6.27,16
1361428,0,2.34,20.56,0.17,1547,0,0,1,19.5,0.99,138,3.34,-10.59,4.29,1.36,6.27,16
1361497,0,2.34,20.56,0.17,1550,0,0,1,19.5,1,138,3.34,-10.59,4.33,1.36,6.27,16
1361561,0,2.34,20.56,0.17,1566,0,0,1,19.5,0.99,138,3.34,-10.59,4.33,1.36,6.27,16
1361630,0,2.34,20.56,0.17,1545,0,0,1,19.5,0.98,138,3.34,-10.59,4.33,1.36,6.27,16
1361695,0,2.34,20.56,0.17,1527,0,0,1,19.5,0.99,138,3.34,-10.59,4.33,1.36,6.27,16
1361764,0,2.34,20.56,0.17,1550,0,0,1,19.5,1,138,3.34,-10.59,4.33,1.36,6.27,16
1361830,0,2.34,20.56,0.17,1567,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,6.27,16
1361895,0,2.34,20.56,0.17,1542,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,16
1361963,0,2.34,20.56,0.17,1530,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,6.27,16
1362030,0,2.34,20.56,0.17,1550,0,0,1,19.5,1,136,3.34,-10.59,4.29,1.36,6.27,16
1362099,0,2.34,20.56,0.17,1556,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,6.27,16
1362165,0,2.34,20.56,0.17,1536,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,16
1362233,0,2.34,20.56,0.17,1529,0,0,1,19.5,0.99,136,3.34,-10.59,4.31,1.36,6.27,16
1362299,0,2.34,20.56,0.17,1554,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,6.27,16
1362365,0,2.34,20.56,0.17,1546,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,16
1362432,0,2.34,20.56,0.17,1526,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,16
1362500,0,2.34,20.56,0.17,1537,0,0,1,19.5,0.99,136,3.34,-10.59,4.31,1.36,6.27,16
1362571,0,2.34,20.56,0.17,1550,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,6.27,16
1362634,0,2.34,20.56,0.17,1540,0,0,1,19.5,0.99,136,3.34,-10.59,4.33,1.36,6.27,16
1362701,0,2.34,20.56,0.17,1528,0,0,1,19.5,0.99,136,3.34,-10.59,4.33,1.36,6.27,16
1362769,0,2.34,20.56,0.17,1545,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,6.27,16
1362835,0,2.34,20.56,0.17,1545,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,6.27,16
1362902,0,2.34,20.56,0.17,1531,0,0,1,19.5,0.99,136,3.34,-10.59,4.31,1.36,6.27,16
1362970,0,2.34,20.56,0.17,1531,0,0,1,19.5,0.99,136,3.34,-10.59,4.33,1.36,6.27,16
1363036,0,2.34,20.56,0.17,1539,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,6.27,16
1363101,0,2.34,20.56,0.17,1543,0,0,1,19.5,0.99,136,3.34,-10.59,4.33,1.36,6.27,16
1363170,0,2.34,20.56,0.17,1534,0,0,1,19.5,0.99,136,3.34,-10.59,4.33,1.36,6.27,16
1363238,0,2.34,20.56,0.17,1526,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,5.88,16
1363304,0,2.34,20.56,0.17,1532,0,0,1,19.5,0.97,136,3.34,-10.59,4.31,1.36,6.27,16
1363372,0,2.34,20.56,0.17,1530,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,6.27,16
1363439,0,2.34,20.56,0.17,1534,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,6.27,16
1363504,0,2.34,20.56,0.17,1535,0,0,1,19.5,0.97,136,3.34,-10.59,4.29,1.36,6.27,16
1363573,0,2.34,20.56,0.17,1530,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,5.88,16
1363642,0,2.34,20.56,0.17,1531,0,0,1,19.5,0.99,136,3.34,-10.59,4.33,1.36,6.27,16
1363705,0,2.34,20.56,0.17,1544,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,16
1363773,0,2.34,20.56,0.17,1529,0,0,1,19.5,0.97,136,3.34,-10.59,4.29,1.36,6.27,16
1363840,0,2.34,20.56,0.17,1523,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,5.88,16
1363906,0,2.34,20.56,0.17,1536,0,0,1,19.5,0.99,136,3.34,-10.59,4.29,1.36,5.88,15
1363973,0,2.34,20.56,0.17,1537,0,0,1,19.5,0.97,136,3.34,-10.59,4.29,1.36,5.88,15
1364040,0,2.34,20.56,0.17,1529,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,15
1364109,0,2.34,20.56,0.17,1530,0,0,1,19.5,0.99,136,3.34,-10.59,4.31,1.36,5.88,15
1364175,0,2.34,20.56,0.17,1542,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,5.88,15
1364242,0,2.34,20.56,0.17,1527,0,0,1,19.5,0.97,136,3.34,-10.59,4.29,1.36,5.88,15
1364307,0,2.34,20.56,0.17,1520,0,0,1,19,0.98,136,3.34,-10.59,4.29,1.36,6.27,15
1364374,0,2.34,20.56,0.17,1531,0,0,1,19.5,0.98,136,3.34,-10.59,4.29,1.36,6.27,16
1364442,0,2.34,20.56,0.17,1531,0,0,1,19.5,0.97,136,3.34,-10.59,4.29,1.36,6.27,16
1364510,0,2.34,20.56,0.17,1512,0,0,1,19,0.98,136,3.34,-10.59,4.33,1.36,6.27,16
1364578,0,2.34,20.56,0.17,1526,0,0,1,19.5,0.98,136,3.34,-10.59,4.33,1.36,5.88,16
1364644,0,2.34,20.56,0.17,1530,0,0,1,19.5,0.97,136,3.34,-10.59,4.31,1.36,5.88,16
1364712,0,2.34,20.56,0.17,1517,0,0,1,19,0.97,136,3.34,-10.59,4.29,1.36,5.88,16
1364778,0,2.34,20.56,0.17,1518,0,0,1,19,0.98,135,3.34,-10.59,4.29,1.36,6.27,16
1364845,0,2.34,20.56,0.17,1532,0,0,1,19.5,0.97,135,3.34,-10.59,4.29,1.36,6.27,16
1364912,0,2.34,20.56,0.17,1517,0,0,1,10,2.25,135,3.34,-10.59,4.29,1.36,6.27,16
1364978,0,2.34,20.56,0.18,1508,0,0,1,10,2.28,135,3.48,-10.59,4.34,1.42,7.45,16
1365045,0,2.34,20.56,0.19,1536,0,0,1,10,2.32,135,3.63,-10.3,5.32,1.48,7.45,16
1365112,0,2.34,20.56,0.21,1552,0,0,1,10.5,2.61,135,3.77,-10.16,5.8,1.54,8.63,16
1365181,0,2.34,20.56,0.24,1504,0,0,1,12.5,2.92,135,3.92,-10.01,6.9,1.6,9.41,16
1365245,0,2.34,20.56,0.26,1537,0,0,1,15.5,3.31,135,4.21,-9.72,7.8,1.64,9.8,16
1365312,0,2.34,20.56,0.29,1564,0,0,1,17.5,3.32,135,4.64,-9.43,8.23,1.66,9.8,16
1365382,0,2.34,20.56,0.3,1591,0,0,1,20.5,3.38,135,4.79,-9.14,8.19,1.64,9.8,16
1365449,0,2.34,20.56,0.3,1603,0,0,1,22.5,3.46,135,4.79,-9.14,7.67,1.62,9.41,16
1365517,0,2.34,20.56,0.3,1581,0,0,1,25.5,3.36,135,4.64,-9.29,7.62,1.6,9.41,16
1365580,0,2.34,20.56,0.3,1534,0,0,1,27.5,3.27,135,4.64,-9.29,7.45,1.6,9.02,16
1365649,0,2.34,19.41,0.3,1578,0,0,1,30,3.37,135,4.64,-9.29,7.45,1.6,9.02,16
1365716,0,2.34,17.57,0.29,1629,0,0,1,33,3.48,135,4.64,-9.29,7.24,1.6,9.02,16
1365782,0,2.34,16.19,0.29,1626,0,0,1,35,3.47,135,4.5,-9.43,7.37,1.6,9.02,16
1365850,-0.78,2.34,14.81,0.28,1586,0,0,1,36.5,3.06,135,4.5,-9.43,7.37,1.6,9.02,16
1365917,-2.34,2.34,14.01,0.28,1612,0,0,1,37,2.75,135,4.5,-9.43,7.29,1.6,9.02,16
1365987,-5.47,2.34,13.44,0.28,1644,0,0,1,37,2.8,135,4.35,-9.58,7.3,1.6,9.02,16
1366049,-5.47,2.34,13.32,0.27,1662,0,0,1,37,2.81,135,4.35,-9.58,7.09,1.58,8.63,16
1366117,-4.69,2.34,14.01,0.27,1630,0,0,1,37,2.8,135,4.21,-9.72,6.93,1.56,8.63,16
1366183,-3.12,2.34,14.59,0.26,1630,0,0,1,37,2.81,135,4.21,-9.72,6.59,1.54,8.24,16
1366250,-2.34,2.34,14.93,0.25,1641,0,0,1,37,2.82,135,4.06,-9.87,6.32,1.52,7.84,16
1366317,-1.56,2.34,15.27,0.24,1653,0,0,1,37,2.8,135,3.92,-10.01,6.06,1.5,7.84,16
1366384,-0.78,2.34,15.27,0.23,1659,0,0,1,37,2.81,135,3.77,-10.16,5.85,1.5,7.84,16
1366452,-0.78,2.34,15.27,0.22,1657,0,0,1,37,2.46,135,3.63,-10.3,5.63,1.44,7.06,16
1366519,-0.78,2.34,15.04,0.21,1647,0,0,1,37,2.48,135,3.48,-10.45,4.87,1.4,6.27,16
1366586,-0.78,2.34,14.93,0.19,1683,0,0,1,37,1.09,135,3.19,-10.59,4.54,1.38,6.27,16
1366653,-0.78,2.34,14.81,0.18,1702,0,0,1,36.5,1.09,135,3.19,-10.74,4.54,1.38,6.27,16
1366724,0,2.34,14.59,0.17,1678,0,0,1,36.5,1.08,135,3.19,-10.74,4.49,1.38,6.27,16
1366787,0.78,2.34,14.7,0.17,1687,0,0,1,36,1.09,135,3.05,-10.88,4.49,1.38,6.27,17
1366861,1.56,2.34,14.81,0.17,1720,0,0,1,36,1.09,135,3.05,-10.88,4.49,1.38,6.27,17
1366923,3.12,2.34,15.16,0.17,1707,0,0,1,35.5,1.08,135,3.05,-10.88,4.49,1.38,6.27,17
1366988,6.25,2.34,15.96,0.17,1686,0,0,1,35.5,1.08,135,3.05,-10.88,4.54,1.4,6.27,17
1367054,0,2.34,16.42,0.17,1715,0,0,1,35,1.1,135,3.05,-10.88,4.6,1.38,6.27,17
1367125,0,2.34,16.88,0.17,1727,0,0,1,35,1.09,135,3.05,-10.88,4.6,1.38,6.27,17
1367190,0,2.34,17.23,0.17,1684,0,0,1,34.5,1.08,135,3.05,-10.88,4.6,1.4,6.67,17
1367256,0,2.34,17.11,0.17,1686,0,0,1,34.5,1.1,133,3.05,-10.88,4.65,1.4,6.67,17
1367322,0,2.34,16.77,0.17,1722,0,0,1,34.5,1.11,133,3.05,-10.88,4.7,1.4,6.67,17
1367390,0,2.34,16.31,0.17,1701,0,0,1,34,1.09,133,3.05,-10.88,4.73,1.4,6.67,17
1367457,0,2.34,16.65,0.17,1686,0,0,1,33.5,1.09,133,3.05,-10.88,4.67,1.4,6.27,17
1367524,0,2.34,17.11,0.17,1719,0,0,1,14,2.56,133,3.05,-10.88,4.6,1.4,6.67,17
1367591,0,2.34,17.69,0.17,1723,0,0,1,15,2.54,133,3.19,-10.74,5.01,1.44,7.06,17
1367658,0,2.34,18.38,0.18,1698,0,0,1,14,2.52,133,3.19,-10.74,5.2,1.44,7.06,17
1367728,0,2.34,17.92,0.18,1714,0,0,1,16.5,2.56,133,3.19,-10.74,5.2,1.44,7.06,17
1367791,0,2.34,16.65,0.18,1742,0,0,1,19.5,2.59,133,3.19,-10.74,5.2,1.44,7.06,17
1367859,0,2.34,15.39,0.18,1728,0,0,1,22,2.55,133,3.19,-10.74,5.18,1.44,7.06,17
1367926,-0.78,2.34,14.59,0.19,1697,0,0,1,24.5,2.55,133,3.19,-10.74,5.23,1.46,7.06,17
